#DataSignature: 0
#FileSignature: 0
#OperatorSignature: 2
#legend: No Name
#logy: logy
#sim_duration: 0.007555
#title_str: z = 
#tlabel: z
#tscale: 0.007058
#tscale_str: $L_{NL}$
#tunit_str: m
#xcordID: ST
#xlabel: $\\omega$
#xunit_str: $s^{-1}$
#ycordID: null
#ylabel: I
#yscale_str: arb.
#yunit_str: arb.
  4.7091289182721331e+14  7.3770216457977979e+11
  5.4939837379841550e+14  7.3045303531682886e+11
  6.2788385576961775e+14  3.7485617019762366e+11
  7.0636933774082000e+14  2.1404323740362268e+12
  7.8485481971202225e+14  1.7473405107635760e+13
  8.6334030168322450e+14  8.0703579891651344e+13
  9.4182578365442662e+14  2.7359593891287962e+14
  1.0203112656256288e+15  7.6334681876083112e+14
  1.0987967475968310e+15  1.8643693935951545e+15
  1.1772822295680332e+15  4.1708256760332360e+15
  1.2557677115392355e+15  8.8838675983675280e+15
  1.3342531935104378e+15  1.8483886885419256e+16
  1.4127386754816400e+15  3.7584654628658224e+16
  1.4912241574528422e+15  7.2908318607346416e+16
  1.5697096394240442e+15  1.3047640998146384e+17
  1.6481951213952465e+15  2.0927154653252918e+17
  1.7266806033664488e+15  2.9490546321888256e+17
  1.8051660853376510e+15  3.6070468223973331e+17
  1.8836515673088532e+15  3.8025883786953856e+17
  1.9621370492800555e+15  3.4441113560487469e+17
  2.0406225312512578e+15  2.6833871022235142e+17
  2.1191080132224598e+15  1.8167783930967994e+17
  2.1975934951936620e+15  1.1027023871990992e+17
  2.2760789771648645e+15  6.4519003040026016e+16
  2.3545644591360665e+15  4.0666420325326040e+16
  2.4330499411072690e+15  2.9383896346579996e+16
  2.5115354230784710e+15  2.3029174290958384e+16
  2.5900209050496735e+15  1.7941187067943842e+16
  2.6685063870208755e+15  1.3311833009493246e+16
  2.7469918689920780e+15  9.3862617004812340e+15
  2.8254773509632800e+15  6.4041725641178880e+15
  2.9039628329344825e+15  4.3317367828404605e+15
  2.9824483149056845e+15  2.9622576362829320e+15
  3.0609337968768865e+15  2.0638950161522758e+15
