#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         2.82066         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   -1.9041861195253787e+05   
-2.3988278388278389e-13   -1.7913317818223572e+05   
-2.3976556776556774e-13   -1.8679588995063314e+05   
-2.3964835164835165e-13   -2.1106382679698986e+05   
-2.3953113553113550e-13   -2.4434046973728421e+05   
-2.3941391941391940e-13   -2.7627106198046193e+05   
-2.3929670329670330e-13   -2.9717862256594381e+05   
-2.3917948717948716e-13   -3.0122419152252801e+05   
-2.3906227106227106e-13   -2.8816699816709565e+05   
-2.3894505494505491e-13   -2.6314178373554844e+05   
-2.3882783882783881e-13   -2.3463283916987258e+05   
-2.3871062271062272e-13   -2.1148228796517107e+05   
-2.3859340659340657e-13   -2.0006065137441459e+05   
-2.3847619047619047e-13   -2.0256168304747037e+05   
-2.3835897435897432e-13   -2.1686638884135539e+05   
-2.3824175824175823e-13   -2.3779443216783169e+05   
-2.3812454212454213e-13   -2.5909216614240059e+05   
-2.3800732600732598e-13   -2.7536575851516472e+05   
-2.3789010989010989e-13   -2.8335471377141046e+05   
-2.3777289377289374e-13   -2.8230978012359532e+05   
-2.3765567765567764e-13   -2.7360190361713280e+05   
-2.3753846153846154e-13   -2.5991241543952643e+05   
-2.3742124542124540e-13   -2.4439344026136823e+05   
-2.3730402930402930e-13   -2.3006728798845198e+05   
-2.3718681318681315e-13   -2.1952723176793774e+05   
-2.3706959706959705e-13   -2.1480919762174619e+05   
-2.3695238095238096e-13   -2.1722066573277794e+05   
-2.3683516483516481e-13   -2.2698992936683711e+05   
-2.3671794871794871e-13   -2.4280469498402055e+05   
-2.3660073260073256e-13   -2.6152860949130444e+05   
-2.3648351648351647e-13   -2.7846645796580578e+05   
-2.3636630036630037e-13   -2.8839418784552248e+05   
-2.3624908424908422e-13   -2.8720899589120544e+05   
-2.3613186813186813e-13   -2.7365533098753844e+05   
-2.3601465201465198e-13   -2.5037010887015917e+05   
-2.3589743589743588e-13   -2.2362315303457659e+05   
-2.3578021978021978e-13   -2.0160113223121647e+05   
-2.3566300366300364e-13   -1.9170872426050785e+05   
-2.3554578754578754e-13   -1.9785155987851968e+05   
-2.3542857142857139e-13   -2.1877429083991633e+05   
-2.3531135531135529e-13   -2.4817751662482205e+05   
-2.3519413919413920e-13   -2.7666627775720635e+05   
-2.3507692307692305e-13   -2.9487165170144266e+05   
-2.3495970695970695e-13   -2.9662808012447343e+05   
-2.3484249084249081e-13   -2.8106263305427314e+05   
-2.3472527472527471e-13   -2.5286161894627314e+05   
-2.3460805860805861e-13   -2.2065710914017857e+05   
-2.3449084249084246e-13   -1.9415216863706309e+05   
-2.3437362637362637e-13   -1.8101832346692379e+05   
-2.3425641025641022e-13   -1.8460765213060720e+05   
-2.3413919413919412e-13   -2.0315438979616933e+05   
-2.3402197802197802e-13   -2.3057830680188313e+05   
-2.3390476190476188e-13   -2.5848319584868191e+05   
-2.3378754578754578e-13   -2.7864794023519737e+05   
-2.3367032967032968e-13   -2.8528228668825101e+05   
-2.3355311355311354e-13   -2.7649306385896803e+05   
-2.3343589743589744e-13   -2.5466567341463163e+05   
-2.3331868131868129e-13   -2.2572945288717691e+05   
-2.3320146520146519e-13   -1.9751524599443277e+05   
-2.3308424908424910e-13   -1.7761872741286477e+05   
-2.3296703296703295e-13   -1.7132036825619265e+05   
-2.3284981684981685e-13   -1.8012402623543958e+05   
-2.3273260073260070e-13   -2.0132212346171058e+05   
-2.3261538461538461e-13   -2.2870748069006726e+05   
-2.3249816849816851e-13   -2.5423242689464914e+05   
-2.3238095238095236e-13   -2.7017731450444961e+05   
-2.3226373626373626e-13   -2.7128671975042019e+05   
-2.3214652014652012e-13   -2.5634571007556131e+05   
-2.3202930402930402e-13   -2.2876387074119315e+05   
-2.3191208791208792e-13   -1.9590648391887231e+05   
-2.3179487179487178e-13   -1.6718448374580973e+05   
-2.3167765567765568e-13   -1.5128459400897168e+05   
-2.3156043956043953e-13   -1.5330115863696949e+05   
-2.3144322344322343e-13   -1.7274928392383855e+05   
-2.3132600732600734e-13   -2.0331560525864220e+05   
-2.3120879120879119e-13   -2.3467529135252276e+05   
-2.3109157509157509e-13   -2.5591503484837749e+05   
-2.3097435897435894e-13   -2.5937946675545536e+05   
-2.3085714285714285e-13   -2.4346643295778663e+05   
-2.3073992673992675e-13   -2.1323199329728581e+05   
-2.3062271062271060e-13   -1.7852554047480630e+05   
-2.3050549450549451e-13   -1.5038416570297375e+05   
-2.3038827838827836e-13   -1.3711277821264169e+05   
-2.3027106227106226e-13   -1.4155258216820617e+05   
-2.3015384615384616e-13   -1.6048651437444071e+05   
-2.3003663003663002e-13   -1.8622688016251105e+05   
-2.2991941391941392e-13   -2.0959355720239761e+05   
-2.2980219780219777e-13   -2.2306431288653146e+05   
-2.2968498168498167e-13   -2.2298170093165032e+05   
-2.2956776556776558e-13   -2.1020719663609515e+05   
-2.2945054945054943e-13   -1.8925220502288887e+05   
-2.2933333333333333e-13   -1.6642166868321018e+05   
-2.2921611721611718e-13   -1.4772544028553256e+05   
-2.2909890109890109e-13   -1.3723245743089519e+05   
-2.2898168498168499e-13   -1.3625994370691365e+05   
-2.2886446886446884e-13   -1.4345119399098205e+05   
-2.2874725274725275e-13   -1.5553144745457932e+05   
-2.2863003663003660e-13   -1.6840592919464299e+05   
-2.2851282051282050e-13   -1.7826587659562496e+05   
-2.2839560439560440e-13   -1.8244579049178484e+05   
-2.2827838827838826e-13   -1.7988415650914286e+05   
-2.2816117216117216e-13   -1.7115941164128663e+05   
-2.2804395604395601e-13   -1.5818232559408408e+05   
-2.2792673992673991e-13   -1.4368689785196839e+05   
-2.2780952380952382e-13   -1.3064557140679625e+05   
-2.2769230769230767e-13   -1.2166989779814570e+05   
-2.2757509157509157e-13   -1.1842714005188814e+05   
-2.2745787545787542e-13   -1.2116151661984800e+05   
-2.2734065934065933e-13   -1.2850428325120446e+05   
-2.2722344322344321e-13   -1.3775909474567656e+05   
-2.2710622710622708e-13   -1.4567912105764388e+05   
-2.2698901098901099e-13   -1.4948729504924855e+05   
-2.2687179487179486e-13   -1.4772234725458708e+05   
-2.2675457875457874e-13   -1.4056460687833789e+05   
-2.2663736263736262e-13   -1.2957175319179789e+05   
-2.2652014652014650e-13   -1.1704591567407944e+05   
-2.2640293040293040e-13   -1.0536928541768876e+05   
-2.2628571428571428e-13   -9.6539125503769697e+04   
-2.2616849816849815e-13   -9.1921024096488385e+04   
-2.2605128205128203e-13   -9.2095838336102490e+04   
-2.2593406593406591e-13   -9.6699377617543956e+04   
-2.2581684981684981e-13   -1.0430137797233331e+05   
-2.2569963369963369e-13   -1.1249882547598818e+05   
-2.2558241758241757e-13   -1.1837896648426839e+05   
-2.2546520146520145e-13   -1.1932588488141405e+05   
-2.2534798534798532e-13   -1.1391688006690385e+05   
-2.2523076923076923e-13   -1.0253890052100274e+05   
-2.2511355311355310e-13   -8.7433877192244414e+04   
-2.2499633699633698e-13   -7.2109441681675380e+04   
-2.2487912087912086e-13   -6.0300957517026676e+04   
-2.2476190476190474e-13   -5.4828269773008033e+04   
-2.2464468864468864e-13   -5.6714233252315251e+04   
-2.2452747252747252e-13   -6.4839867650424923e+04   
-2.2441025641025640e-13   -7.6240963251802197e+04   
-2.2429304029304027e-13   -8.6949242316516553e+04   
-2.2417582417582415e-13   -9.3112392472333580e+04   
-2.2405860805860805e-13   -9.2059205770395129e+04   
-2.2394139194139193e-13   -8.3030700202890526e+04   
-2.2382417582417581e-13   -6.7426121214226441e+04   
-2.2370695970695969e-13   -4.8534707330690719e+04   
-2.2358974358974359e-13   -3.0801138768397570e+04   
-2.2347252747252747e-13   -1.8729863571576960e+04   
-2.2335531135531134e-13   -1.5615635604688261e+04   
-2.2323809523809522e-13   -2.2397676255773978e+04   
-2.2312087912087910e-13   -3.7015742133009742e+04   
-2.2300366300366300e-13   -5.4614154491203553e+04   
-2.2288644688644688e-13   -6.8740386391023087e+04   
-2.2276923076923076e-13   -7.3340197327290851e+04   
-2.2265201465201464e-13   -6.4973378533653071e+04   
-2.2253479853479851e-13   -4.4432890674800336e+04   
-2.2241758241758242e-13   -1.7002714119590331e+04   
-2.2230036630036629e-13   9.0024595277396384e+03    
-2.2218315018315017e-13   2.5102836393072750e+04    
-2.2206593406593405e-13   2.5932311767199881e+04    
-2.2194871794871793e-13   1.1585154199505518e+04    
-2.2183150183150183e-13   -1.2083553045452229e+04   
-2.2171428571428571e-13   -3.5506695077876873e+04   
-2.2159706959706958e-13   -4.9056093092640091e+04   
-2.2147985347985346e-13   -4.6789636577507430e+04   
-2.2136263736263737e-13   -2.8725361325706213e+04   
-2.2124542124542124e-13   -7.3119710336243895e+02   
-2.2112820512820512e-13   2.7852424289663806e+04    
-2.2101098901098900e-13   4.7829999903624710e+04    
-2.2089377289377288e-13   5.3552551113193993e+04    
-2.2077655677655678e-13   4.4814083673994588e+04    
-2.2065934065934066e-13   2.6602360500747036e+04    
-2.2054212454212453e-13   6.9260063427209516e+03    
-2.2042490842490841e-13   -6.3240634944255771e+03   
-2.2030769230769229e-13   -8.2075570059373931e+03   
-2.2019047619047619e-13   1.7843787823477285e+03    
-2.2007326007326007e-13   2.0016505404211013e+04    
-2.1995604395604395e-13   4.0454471417190900e+04    
-2.1983882783882783e-13   5.7047978085518582e+04    
-2.1972161172161170e-13   6.5809667331209726e+04    
-2.1960439560439561e-13   6.5890586309992446e+04    
-2.1948717948717948e-13   5.9411150032827936e+04    
-2.1936996336996336e-13   5.0284319489365618e+04    
-2.1925274725274724e-13   4.2598689190584446e+04    
-2.1913553113553112e-13   3.9216532852470460e+04    
-2.1901831501831502e-13   4.1074859335985384e+04    
-2.1890109890109890e-13   4.7332196232283401e+04    
-2.1878388278388277e-13   5.6127854769817081e+04    
-2.1866666666666665e-13   6.5487219273288523e+04    
-2.1854945054945053e-13   7.3931628410074612e+04    
-2.1843223443223443e-13   8.0610488121154383e+04    
-2.1831501831501831e-13   8.5096586217635879e+04    
-2.1819780219780219e-13   8.7161846908401247e+04    
-2.1808058608058607e-13   8.6777155108445615e+04    
-2.1796336996336994e-13   8.4335797550099363e+04    
-2.1784615384615385e-13   8.0878134157576176e+04    
-2.1772893772893772e-13   7.8050208360317687e+04    
-2.1761172161172160e-13   7.7676891972446116e+04    
-2.1749450549450548e-13   8.1066335857154234e+04    
-2.1737728937728936e-13   8.8351350583265696e+04    
-2.1726007326007326e-13   9.8217234889646686e+04    
-2.1714285714285714e-13   1.0823015844840255e+05    
-2.1702564102564101e-13   1.1570895818260034e+05    
-2.1690842490842489e-13   1.1880106003973310e+05    
-2.1679120879120877e-13   1.1728646651003383e+05    
-2.1667399267399267e-13   1.1273035320292100e+05    
-2.1655677655677655e-13   1.0788922909233641e+05    
-2.1643956043956043e-13   1.0560349377795383e+05    
-2.1632234432234431e-13   1.0763314164245727e+05    
-2.1620512820512818e-13   1.1392939871459935e+05    
-2.1608791208791209e-13   1.2267086264590124e+05    
-2.1597069597069596e-13   1.3107819618117236e+05    
-2.1585347985347984e-13   1.3666961646777220e+05    
-2.1573626373626372e-13   1.3838803990651076e+05    
-2.1561904761904760e-13   1.3705410739939325e+05    
-2.1550183150183150e-13   1.3490040603650981e+05    
-2.1538461538461538e-13   1.3439496672513665e+05    
-2.1526739926739926e-13   1.3694216320547802e+05    
-2.1515018315018313e-13   1.4214614171912387e+05    
-2.1503296703296701e-13   1.4805440581300145e+05    
-2.1491575091575091e-13   1.5227806704233593e+05    
-2.1479853479853479e-13   1.5338439316542688e+05    
-2.1468131868131867e-13   1.5177546859814186e+05    
-2.1456410256410255e-13   1.4953745137434200e+05    
-2.1444688644688642e-13   1.4932543404834357e+05    
-2.1432967032967033e-13   1.5289609078423140e+05    
-2.1421245421245420e-13   1.6009288300126916e+05    
-2.1409523809523808e-13   1.6882981433836051e+05    
-2.1397802197802196e-13   1.7607713640161700e+05    
-2.1386080586080584e-13   1.7933350704282822e+05    
-2.1374358974358974e-13   1.7784006721822696e+05    
-2.1362637362637362e-13   1.7294867969296931e+05    
-2.1350915750915750e-13   1.6749682876940290e+05    
-2.1339194139194137e-13   1.6453031712974494e+05    
-2.1327472527472525e-13   1.6600498280054462e+05    
-2.1315750915750915e-13   1.7205511308527639e+05    
-2.1304029304029303e-13   1.8108593274830366e+05    
-2.1292307692307691e-13   1.9053247823548914e+05    
-2.1280586080586079e-13   1.9786118609069439e+05    
-2.1268864468864466e-13   2.0139009981078922e+05    
-2.1257142857142857e-13   2.0070239000914697e+05    
-2.1245421245421244e-13   1.9665050987731587e+05    
-2.1233699633699632e-13   1.9105880737194460e+05    
-2.1221978021978020e-13   1.8622632714484312e+05    
-2.1210256410256410e-13   1.8430173846180606e+05    
-2.1198534798534798e-13   1.8662981743781458e+05    
-2.1186813186813186e-13   1.9324526674404874e+05    
-2.1175091575091574e-13   2.0273019520712821e+05    
-2.1163369963369961e-13   2.1257509161363501e+05    
-2.1151648351648349e-13   2.1998899220835377e+05    
-2.1139926739926739e-13   2.2288764322890548e+05    
-2.1128205128205127e-13   2.2067820393942998e+05    
-2.1116483516483515e-13   2.1452635296300458e+05    
-2.1104761904761905e-13   2.0699872248437573e+05    
-2.1093040293040290e-13   2.0120871027404588e+05    
-2.1081318681318681e-13   1.9975637146880006e+05    
-2.1069597069597069e-13   2.0380837044700235e+05    
-2.1057875457875456e-13   2.1262589968466913e+05    
-2.1046153846153847e-13   2.2373210045639917e+05    
-2.1034432234432234e-13   2.3371988421128210e+05    
-2.1022710622710622e-13   2.3946515163113846e+05    
-2.1010989010989010e-13   2.3931340561806387e+05    
-2.0999267399267398e-13   2.3376074702017917e+05    
-2.0987545787545788e-13   2.2531521230720202e+05    
-2.0975824175824176e-13   2.1755443216408943e+05    
-2.0964102564102563e-13   2.1374510364944037e+05    
-2.0952380952380951e-13   2.1559077686682346e+05    
-2.0940659340659339e-13   2.2262618360584171e+05    
-2.0928937728937729e-13   2.3249547197899330e+05    
-2.0917216117216117e-13   2.4196417857582468e+05    
-2.0905494505494505e-13   2.4819988835560612e+05    
-2.0893772893772893e-13   2.4976534745538182e+05    
-2.0882051282051280e-13   2.4694460633471364e+05    
-2.0870329670329671e-13   2.4137063786841309e+05    
-2.0858608058608058e-13   2.3524771208637388e+05    
-2.0846886446886446e-13   2.3058557473272970e+05    
-2.0835164835164834e-13   2.2873765354105682e+05    
-2.0823443223443222e-13   2.3027637269005802e+05    
-2.0811721611721612e-13   2.3503841009190015e+05    
-2.0800000000000000e-13   2.4216342656230339e+05    
-2.0788278388278387e-13   2.5010921038598960e+05    
-2.0776556776556775e-13   2.5680051213920806e+05    
-2.0764835164835163e-13   2.6009147505475883e+05    
-2.0753113553113553e-13   2.5853995205817113e+05    
-2.0741391941391941e-13   2.5221365677633652e+05    
-2.0729670329670329e-13   2.4307383875791548e+05    
-2.0717948717948717e-13   2.3456961822136407e+05    
-2.0706227106227104e-13   2.3042525794420321e+05    
-2.0694505494505495e-13   2.3304354440205835e+05    
-2.0682783882783882e-13   2.4223838506950671e+05    
-2.0671062271062270e-13   2.5497000351534135e+05    
-2.0659340659340658e-13   2.6636493741413252e+05    
-2.0647619047619046e-13   2.7171038161850575e+05    
-2.0635897435897436e-13   2.6858709330433054e+05    
-2.0624175824175824e-13   2.5812790358071722e+05    
-2.0612454212454212e-13   2.4471001868873765e+05    
-2.0600732600732599e-13   2.3411078889441851e+05    
-2.0589010989010987e-13   2.3093475779006095e+05    
-2.0577289377289377e-13   2.3653109676057825e+05    
-2.0565567765567765e-13   2.4841255521877893e+05    
-2.0553846153846153e-13   2.6144845410824553e+05    
-2.0542124542124541e-13   2.7022720112896385e+05    
-2.0530402930402928e-13   2.7143522541600332e+05    
-2.0518681318681319e-13   2.6515071352056880e+05    
-2.0506959706959706e-13   2.5453859523521698e+05    
-2.0495238095238094e-13   2.4422206544666804e+05    
-2.0483516483516482e-13   2.3819082884670023e+05    
-2.0471794871794870e-13   2.3822577798609974e+05    
-2.0460073260073260e-13   2.4346760103504948e+05    
-2.0448351648351648e-13   2.5115595123958046e+05    
-2.0436630036630036e-13   2.5803556996252167e+05    
-2.0424908424908423e-13   2.6171209881800800e+05    
-2.0413186813186811e-13   2.6139661734340663e+05    
-2.0401465201465201e-13   2.5786050578679354e+05    
-2.0389743589743589e-13   2.5279941007773814e+05    
-2.0378021978021977e-13   2.4800208876146367e+05    
-2.0366300366300365e-13   2.4469874237864377e+05    
-2.0354578754578752e-13   2.4329804521087662e+05    
-2.0342857142857143e-13   2.4351823780147728e+05    
-2.0331135531135530e-13   2.4475501891380662e+05    
-2.0319413919413918e-13   2.4645339626154106e+05    
-2.0307692307692306e-13   2.4828369803438082e+05    
-2.0295970695970694e-13   2.5005423597836943e+05    
-2.0284249084249084e-13   2.5146816065058240e+05    
-2.0272527472527472e-13   2.5195334910471257e+05    
-2.0260805860805860e-13   2.5077251997915655e+05    
-2.0249084249084247e-13   2.4744098943926941e+05    
-2.0237362637362635e-13   2.4223591808589175e+05    
-2.0225641025641025e-13   2.3643751487715085e+05    
-2.0213919413919413e-13   2.3202585042926943e+05    
-2.0202197802197801e-13   2.3085377876948917e+05    
-2.0190476190476189e-13   2.3366212765438916e+05    
-2.0178754578754576e-13   2.3947704841922756e+05    
-2.0167032967032967e-13   2.4579650274021312e+05    
-2.0155311355311355e-13   2.4957896725221630e+05    
-2.0143589743589742e-13   2.4860456929869665e+05    
-2.0131868131868130e-13   2.4254567847900707e+05    
-2.0120146520146518e-13   2.3320646661007428e+05    
-2.0108424908424908e-13   2.2380471401094663e+05    
-2.0096703296703296e-13   2.1763691301474770e+05    
-2.0084981684981684e-13   2.1673403113620149e+05    
-2.0073260073260071e-13   2.2106739981810251e+05    
-2.0061538461538459e-13   2.2858003690812882e+05    
-2.0049816849816849e-13   2.3597747078357139e+05    
-2.0038095238095237e-13   2.3995900558945542e+05    
-2.0026373626373625e-13   2.3845331683553441e+05    
-2.0014652014652015e-13   2.3142934533988545e+05    
-2.0002930402930401e-13   2.2097425915205470e+05    
-1.9991208791208791e-13   2.1056077950310879e+05    
-1.9979487179487179e-13   2.0372474504203236e+05    
-1.9967765567765566e-13   2.0263804941636196e+05    
-1.9956043956043957e-13   2.0716504065030089e+05    
-1.9944322344322342e-13   2.1484884195210747e+05    
-1.9932600732600732e-13   2.2190481225926880e+05    
-1.9920879120879120e-13   2.2483784779155627e+05    
-1.9909157509157508e-13   2.2196696972008454e+05    
-1.9897435897435898e-13   2.1413298308579787e+05    
-1.9885714285714286e-13   2.0423314587594569e+05    
-1.9873992673992673e-13   1.9580885023601988e+05    
-1.9862271062271061e-13   1.9140096623521735e+05    
-1.9850549450549449e-13   1.9150241490224586e+05    
-1.9838827838827839e-13   1.9459917272682177e+05    
-1.9827106227106227e-13   1.9818432583890611e+05    
-1.9815384615384615e-13   2.0010808748155221e+05    
-1.9803663003663003e-13   1.9949856108591560e+05    
-1.9791941391941390e-13   1.9681823663747523e+05    
-1.9780219780219781e-13   1.9318359726082944e+05    
-1.9768498168498168e-13   1.8950223730886469e+05    
-1.9756776556776556e-13   1.8601147301760010e+05    
-1.9745054945054944e-13   1.8244883289611567e+05    
-1.9733333333333332e-13   1.7861616384600327e+05    
-1.9721611721611722e-13   1.7484252950365655e+05    
-1.9709890109890110e-13   1.7196548808776203e+05    
-1.9698168498168498e-13   1.7082657830510160e+05    
-1.9686446886446885e-13   1.7163276987255039e+05    
-1.9674725274725273e-13   1.7362826832112219e+05    
-1.9663003663003663e-13   1.7531188626564597e+05    
-1.9651282051282051e-13   1.7509126637771947e+05    
-1.9639560439560439e-13   1.7201719957357278e+05    
-1.9627838827838827e-13   1.6622356459472518e+05    
-1.9616117216117214e-13   1.5888449029533035e+05    
-1.9604395604395605e-13   1.5175230198597192e+05    
-1.9592673992673992e-13   1.4651255497220511e+05    
-1.9580952380952380e-13   1.4421783479094977e+05    
-1.9569230769230768e-13   1.4496999653218602e+05    
-1.9557509157509156e-13   1.4789744525189613e+05    
-1.9545787545787546e-13   1.5139302558672943e+05    
-1.9534065934065934e-13   1.5355146048794503e+05    
-1.9522344322344322e-13   1.5273169629364228e+05    
-1.9510622710622709e-13   1.4812623490003249e+05    
-1.9498901098901097e-13   1.4015528054157723e+05    
-1.9487179487179487e-13   1.3048448380933232e+05    
-1.9475457875457875e-13   1.2156080210989149e+05    
-1.9463736263736263e-13   1.1576791607245864e+05    
-1.9452014652014651e-13   1.1451478188316511e+05    
-1.9440293040293038e-13   1.1764338970276367e+05    
-1.9428571428571429e-13   1.2340973490475552e+05    
-1.9416849816849816e-13   1.2903633272509459e+05    
-1.9405128205128204e-13   1.3161782599024882e+05    
-1.9393406593406592e-13   1.2908534887529172e+05    
-1.9381684981684980e-13   1.2096760625500549e+05    
-1.9369963369963370e-13   1.0873292897936510e+05    
-1.9358241758241758e-13   9.5533759232573342e+04    
-1.9346520146520146e-13   8.5282026443441573e+04    
-1.9334798534798533e-13   8.1228385477858901e+04    
-1.9323076923076921e-13   8.4528701265599375e+04    
-1.9311355311355311e-13   9.3454837600291168e+04    
-1.9299633699633699e-13   1.0375970925324141e+05    
-1.9287912087912087e-13   1.1023089698989726e+05    
-1.9276190476190475e-13   1.0886975638058192e+05    
-1.9264468864468862e-13   9.8733283480777522e+04    
-1.9252747252747253e-13   8.2528779391660384e+04    
-1.9241025641025641e-13   6.5587779154479009e+04    
-1.9229304029304028e-13   5.3623129203555385e+04    
-1.9217582417582416e-13   5.0285577238759746e+04    
-1.9205860805860804e-13   5.5644899493231540e+04    
-1.9194139194139194e-13   6.6262713236568932e+04    
-1.9182417582417582e-13   7.6753827775562386e+04    
-1.9170695970695970e-13   8.2062085979326002e+04    
-1.9158974358974357e-13   7.9428425771293958e+04    
-1.9147252747252745e-13   6.9270437041111843e+04    
-1.9135531135531135e-13   5.4740118549754523e+04    
-1.9123809523809523e-13   4.0288988401546914e+04    
-1.9112087912087911e-13   2.9913320329783041e+04    
-1.9100366300366299e-13   2.5783436149059387e+04    
-1.9088644688644687e-13   2.7718007756263440e+04    
-1.9076923076923077e-13   3.3572989195023350e+04    
-1.9065201465201465e-13   4.0245070499043715e+04    
-1.9053479853479852e-13   4.4799731242774404e+04    
-1.9041758241758240e-13   4.5293739107100257e+04    
-1.9030036630036628e-13   4.1103369431232713e+04    
-1.9018315018315018e-13   3.2828355613278109e+04    
-1.9006593406593406e-13   2.1972578132501803e+04    
-1.8994871794871794e-13   1.0573540496663169e+04    
-1.8983150183150181e-13   8.3914285064281364e+02    
-1.8971428571428569e-13   -5.2440467768244407e+03   
-1.8959706959706959e-13   -6.3778630107706222e+03   
-1.8947985347985347e-13   -2.4602470770390541e+03   
-1.8936263736263735e-13   5.0377745232032339e+03    
-1.8924542124542125e-13   1.3103908420767593e+04    
-1.8912820512820511e-13   1.7864997522047415e+04    
-1.8901098901098901e-13   1.5903013733977194e+04    
-1.8889377289377289e-13   5.7994956688155780e+03    
-1.8877655677655676e-13   -1.0806193527324453e+04   
-1.8865934065934067e-13   -2.9327209735656026e+04   
-1.8854212454212452e-13   -4.3734097195122493e+04   
-1.8842490842490842e-13   -4.8984192943026625e+04   
-1.8830769230769230e-13   -4.3342262875079890e+04   
-1.8819047619047618e-13   -2.9470002572562669e+04   
-1.8807326007326008e-13   -1.3647463918087144e+04   
-1.8795604395604393e-13   -3.3365065480543781e+03   
-1.8783882783882784e-13   -4.0894381003956400e+03   
-1.8772161172161171e-13   -1.7150135990608058e+04   
-1.8760439560439559e-13   -3.8819023048957184e+04   
-1.8748717948717949e-13   -6.1885950256378004e+04   
-1.8736996336996337e-13   -7.8531306100202011e+04   
-1.8725274725274725e-13   -8.3465610757839691e+04   
-1.8713553113553113e-13   -7.5998215967782715e+04   
-1.8701831501831500e-13   -6.0215456114316548e+04   
-1.8690109890109891e-13   -4.3267584766489803e+04   
-1.8678388278388278e-13   -3.2537189318566030e+04   
-1.8666666666666666e-13   -3.2861553489043676e+04   
-1.8654945054945054e-13   -4.4870321215448828e+04   
-1.8643223443223442e-13   -6.4974123206613949e+04   
-1.8631501831501832e-13   -8.6863975464359479e+04   
-1.8619780219780220e-13   -1.0384980496134207e+05   
-1.8608058608058608e-13   -1.1116248998353227e+05   
-1.8596336996336995e-13   -1.0747257016092645e+05   
-1.8584615384615383e-13   -9.5212546452571158e+04   
-1.8572893772893773e-13   -7.9676745887031153e+04   
-1.8561172161172161e-13   -6.7215862793046894e+04   
-1.8549450549450549e-13   -6.3095606339895392e+04   
-1.8537728937728937e-13   -6.9705125722189114e+04   
-1.8526007326007324e-13   -8.5723078703061648e+04   
-1.8514285714285715e-13   -1.0655510415114580e+05   
-1.8502564102564102e-13   -1.2591826080986559e+05   
-1.8490842490842490e-13   -1.3802852167420860e+05   
-1.8479120879120878e-13   -1.3962119164185034e+05   
-1.8467399267399266e-13   -1.3109326390795034e+05   
