#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         1.02937         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   9.2639947561142646e+04    
-2.3988278388278389e-13   9.1974254588355529e+04    
-2.3976556776556774e-13   9.0999171651577155e+04    
-2.3964835164835165e-13   8.9661599523875178e+04    
-2.3953113553113550e-13   8.8159635047614967e+04    
-2.3941391941391940e-13   8.6826111172378354e+04    
-2.3929670329670330e-13   8.5891060369553612e+04    
-2.3917948717948716e-13   8.5291129922435939e+04    
-2.3906227106227106e-13   8.4688603736213045e+04    
-2.3894505494505491e-13   8.3714004475327747e+04    
-2.3882783882783881e-13   8.2258251843500926e+04    
-2.3871062271062272e-13   8.0576832766721738e+04    
-2.3859340659340657e-13   7.9104370112698511e+04    
-2.3847619047619047e-13   7.8114616416858058e+04    
-2.3835897435897432e-13   7.7498629595722494e+04    
-2.3824175824175823e-13   7.6846667097598009e+04    
-2.3812454212454213e-13   7.5772322847444637e+04    
-2.3800732600732598e-13   7.4216899891286346e+04    
-2.3789010989010989e-13   7.2488362982087041e+04    
-2.3777289377289374e-13   7.1008845677482444e+04    
-2.3765567765567764e-13   6.9981666638545576e+04    
-2.3753846153846154e-13   6.9245934250316583e+04    
-2.3742124542124540e-13   6.8423587923494240e+04    
-2.3730402930402930e-13   6.7224707333504455e+04    
-2.3718681318681315e-13   6.5661056071603860e+04    
-2.3706959706959705e-13   6.4009654383027759e+04    
-2.3695238095238096e-13   6.2577318371910726e+04    
-2.3683516483516481e-13   6.1467117977798021e+04    
-2.3671794871794871e-13   6.0525826211390406e+04    
-2.3660073260073256e-13   5.9491779674151709e+04    
-2.3648351648351647e-13   5.8204805676118682e+04    
-2.3636630036630037e-13   5.6708757740662732e+04    
-2.3624908424908422e-13   5.5184009641458550e+04    
-2.3613186813186813e-13   5.3789903122507516e+04    
-2.3601465201465198e-13   5.2554547853036536e+04    
-2.3589743589743588e-13   5.1386220803867909e+04    
-2.3578021978021978e-13   5.0169098307178036e+04    
-2.3566300366300364e-13   4.8848865875059782e+04    
-2.3554578754578754e-13   4.7447714847490242e+04    
-2.3542857142857139e-13   4.6022302679936874e+04    
-2.3531135531135529e-13   4.4617618637824075e+04    
-2.3519413919413920e-13   4.3250594275029209e+04    
-2.3507692307692305e-13   4.1917062665223821e+04    
-2.3495970695970695e-13   4.0600295658598639e+04    
-2.3484249084249081e-13   3.9274531357565349e+04    
-2.3472527472527471e-13   3.7913026756986088e+04    
-2.3460805860805861e-13   3.6504750457819129e+04    
-2.3449084249084246e-13   3.5066834245639991e+04    
-2.3437362637362637e-13   3.3636373150684733e+04    
-2.3425641025641022e-13   3.2242737362950542e+04    
-2.3413919413919412e-13   3.0882417412705956e+04    
-2.3402197802197802e-13   2.9520179543474351e+04    
-2.3390476190476188e-13   2.8118970064697154e+04    
-2.3378754578754578e-13   2.6674340796875062e+04    
-2.3367032967032968e-13   2.5221440951925884e+04    
-2.3355311355311354e-13   2.3804026486333059e+04    
-2.3343589743589744e-13   2.2430230807292544e+04    
-2.3331868131868129e-13   2.1057364746441919e+04    
-2.3320146520146519e-13   1.9626875253213664e+04    
-2.3308424908424910e-13   1.8123971558428606e+04    
-2.3296703296703295e-13   1.6605802876073954e+04    
-2.3284981684981685e-13   1.5161622280107798e+04    
-2.3273260073260070e-13   1.3829290986846421e+04    
-2.3261538461538461e-13   1.2542554262874099e+04    
-2.3249816849816851e-13   1.1169863323735648e+04    
-2.3238095238095236e-13   9.6276415121139034e+03    
-2.3226373626373626e-13   7.9729082173466804e+03    
-2.3214652014652012e-13   6.3800306390793739e+03    
-2.3202930402930402e-13   5.0002361003855203e+03    
-2.3191208791208792e-13   3.8162165188059507e+03    
-2.3179487179487178e-13   2.6295830973213401e+03    
-2.3167765567765568e-13   1.2150123795551233e+03    
-2.3156043956043953e-13   -4.7891390179735424e+02   
-2.3144322344322343e-13   -2.2633385469137738e+03   
-2.3132600732600734e-13   -3.8536291692914265e+03   
-2.3120879120879119e-13   -5.1117368649886057e+03   
-2.3109157509157509e-13   -6.1740376459547369e+03   
-2.3097435897435894e-13   -7.3450438156166101e+03   
-2.3085714285714285e-13   -8.8440611638387891e+03   
-2.3073992673992675e-13   -1.0622905645377639e+04   
-2.3062271062271060e-13   -1.2408815432856942e+04   
-2.3050549450549451e-13   -1.3929887188441940e+04   
-2.3038827838827836e-13   -1.5129318863876073e+04   
-2.3027106227106226e-13   -1.6196480698211539e+04   
-2.3015384615384616e-13   -1.7405171708745733e+04   
-2.3003663003663002e-13   -1.8903436518977240e+04   
-2.2991941391941392e-13   -2.0619236396369932e+04   
-2.2980219780219777e-13   -2.2334642197894529e+04   
-2.2968498168498167e-13   -2.3849440260287629e+04   
-2.2956776556776558e-13   -2.5109451612879715e+04   
-2.2945054945054943e-13   -2.6226415470605141e+04   
-2.2933333333333333e-13   -2.7397229636136581e+04   
-2.2921611721611718e-13   -2.8779535826348212e+04   
-2.2909890109890109e-13   -3.0391341472285865e+04   
-2.2898168498168499e-13   -3.2091756157322790e+04   
-2.2886446886446884e-13   -3.3666133976484525e+04   
-2.2874725274725275e-13   -3.4975190707804250e+04   
-2.2863003663003660e-13   -3.6066473813382632e+04   
-2.2851282051282050e-13   -3.7152065627874086e+04   
-2.2839560439560440e-13   -3.8452033056267552e+04   
-2.2827838827838826e-13   -4.0020590060923954e+04   
-2.2816117216117216e-13   -4.1700259065105762e+04   
-2.2804395604395601e-13   -4.3247664407143129e+04   
-2.2792673992673991e-13   -4.4526972280977730e+04   
-2.2780952380952382e-13   -4.5609095303780574e+04   
-2.2769230769230767e-13   -4.6700735135422314e+04   
-2.2757509157509157e-13   -4.7974965492619223e+04   
-2.2745787545787542e-13   -4.9448517374720846e+04   
-2.2734065934065933e-13   -5.0993524365715333e+04   
-2.2722344322344321e-13   -5.2451014718723462e+04   
-2.2710622710622708e-13   -5.3742486162870700e+04   
-2.2698901098901099e-13   -5.4902103861222706e+04   
-2.2687179487179486e-13   -5.6029898889895747e+04   
-2.2675457875457874e-13   -5.7220004016127219e+04   
-2.2663736263736262e-13   -5.8514286725815837e+04   
-2.2652014652014650e-13   -5.9894722210428161e+04   
-2.2640293040293040e-13   -6.1300001535062969e+04   
-2.2628571428571428e-13   -6.2651728475647869e+04   
-2.2616849816849815e-13   -6.3887781683274814e+04   
-2.2605128205128203e-13   -6.4999608007699520e+04   
-2.2593406593406591e-13   -6.6052815961796980e+04   
-2.2581684981684981e-13   -6.7162023691851398e+04   
-2.2569963369963369e-13   -6.8416996401504468e+04   
-2.2558241758241757e-13   -6.9805790724714403e+04   
-2.2546520146520145e-13   -7.1203247860356045e+04   
-2.2534798534798532e-13   -7.2452862536497545e+04   
-2.2523076923076923e-13   -7.3489753036118025e+04   
-2.2511355311355310e-13   -7.4404305949966190e+04   
-2.2499633699633698e-13   -7.5383515570875737e+04   
-2.2487912087912086e-13   -7.6566938066700997e+04   
-2.2476190476190474e-13   -7.7931367788254240e+04   
-2.2464468864468864e-13   -7.9302042053335928e+04   
-2.2452747252747252e-13   -8.0487323338474307e+04   
-2.2441025641025640e-13   -8.1430996448604943e+04   
-2.2429304029304027e-13   -8.2258172509484095e+04   
-2.2417582417582415e-13   -8.3175409739056719e+04   
-2.2405860805860805e-13   -8.4305548478207202e+04   
-2.2394139194139193e-13   -8.5592635292802952e+04   
-2.2382417582417581e-13   -8.6853396626347472e+04   
-2.2370695970695969e-13   -8.7928098992648695e+04   
-2.2358974358974359e-13   -8.8802985900911255e+04   
-2.2347252747252747e-13   -8.9607837167694815e+04   
-2.2335531135531134e-13   -9.0502242947175997e+04   
-2.2323809523809522e-13   -9.1552171011726285e+04   
-2.2312087912087910e-13   -9.2693093383255458e+04   
-2.2300366300366300e-13   -9.3795108349332251e+04   
-2.2288644688644688e-13   -9.4766114387792855e+04   
-2.2276923076923076e-13   -9.5611856901595354e+04   
-2.2265201465201464e-13   -9.6416790043343630e+04   
-2.2253479853479851e-13   -9.7271991196352290e+04   
-2.2241758241758242e-13   -9.8209218053166886e+04   
-2.2230036630036629e-13   -9.9187042808760205e+04   
-2.2218315018315017e-13   -1.0013227033154854e+05   
-2.2206593406593405e-13   -1.0099982239544112e+05   
-2.2194871794871793e-13   -1.0180363461380929e+05   
-2.2183150183150183e-13   -1.0259615841038708e+05   
-2.2171428571428571e-13   -1.0341668753542796e+05   
-2.2159706959706958e-13   -1.0425577673547472e+05   
-2.2147985347985346e-13   -1.0506935634174569e+05   
-2.2136263736263737e-13   -1.0582939966511430e+05   
-2.2124542124542124e-13   -1.0655963765924957e+05   
-2.2112820512820512e-13   -1.0731534862217617e+05   
-2.2101098901098900e-13   -1.0812174222599959e+05   
-2.2089377289377288e-13   -1.0893328105071225e+05   
-2.2077655677655678e-13   -1.0966398400551648e+05   
-2.2065934065934066e-13   -1.1027062525946066e+05   
-2.2054212454212453e-13   -1.1081085408162017e+05   
-2.2042490842490841e-13   -1.1141033651920666e+05   
-2.2030769230769229e-13   -1.1215440127420716e+05   
-2.2019047619047619e-13   -1.1299735310836621e+05   
-2.2007326007326007e-13   -1.1377975403416589e+05   
-2.1995604395604395e-13   -1.1435452617727847e+05   
-2.1983882783882783e-13   -1.1472185259514637e+05   
-2.1972161172161170e-13   -1.1505187771447247e+05   
-2.1960439560439561e-13   -1.1555946970102667e+05   
-2.1948717948717948e-13   -1.1632197983393013e+05   
-2.1936996336996336e-13   -1.1719290107808675e+05   
-2.1925274725274724e-13   -1.1790017531187191e+05   
-2.1913553113553112e-13   -1.1826727972953413e+05   
-2.1901831501831502e-13   -1.1837842584890642e+05   
-2.1890109890109890e-13   -1.1853481456609746e+05   
-2.1878388278388277e-13   -1.1901500312706975e+05   
-2.1866666666666665e-13   -1.1982932848806208e+05   
-2.1854945054945053e-13   -1.2068637040308339e+05   
-2.1843223443223443e-13   -1.2122285814515554e+05   
-2.1831501831501831e-13   -1.2131587872504366e+05   
-2.1819780219780219e-13   -1.2120498219449431e+05   
-2.1808058608058607e-13   -1.2130172296318729e+05   
-2.1796336996336994e-13   -1.2183875831018873e+05   
-2.1784615384615385e-13   -1.2266391689465294e+05   
-2.1772893772893772e-13   -1.2336590263741554e+05   
-2.1761172161172160e-13   -1.2362533649684793e+05   
-2.1749450549450548e-13   -1.2348397688874582e+05   
-2.1737728937728936e-13   -1.2330082976617463e+05   
-2.1726007326007326e-13   -1.2344308944834971e+05   
-2.1714285714285714e-13   -1.2398503179336598e+05   
-2.1702564102564101e-13   -1.2466423646070155e+05   
-2.1690842490842489e-13   -1.2511199245675404e+05   
-2.1679120879120877e-13   -1.2515034597951864e+05   
-2.1667399267399267e-13   -1.2491620680505481e+05   
-2.1655677655677655e-13   -1.2473369709822290e+05   
-2.1643956043956043e-13   -1.2485606927328063e+05   
-2.1632234432234431e-13   -1.2528098397649697e+05   
-2.1620512820512818e-13   -1.2576708430783935e+05   
-2.1608791208791209e-13   -1.2602419797103567e+05   
-2.1597069597069596e-13   -1.2593032844651301e+05   
-2.1585347985347984e-13   -1.2561866056305097e+05   
-2.1573626373626372e-13   -1.2537435613338595e+05   
-2.1561904761904760e-13   -1.2541750445225061e+05   
-2.1550183150183150e-13   -1.2573330581483268e+05   
-2.1538461538461538e-13   -1.2608033147154168e+05   
-2.1526739926739926e-13   -1.2617638483822343e+05   
-2.1515018315018313e-13   -1.2592211196746719e+05   
-2.1503296703296701e-13   -1.2548509273782457e+05   
-2.1491575091575091e-13   -1.2517050538059403e+05   
-2.1479853479853479e-13   -1.2517515905332676e+05   
-2.1468131868131867e-13   -1.2542320283049614e+05   
-2.1456410256410255e-13   -1.2562347782459865e+05   
-2.1444688644688642e-13   -1.2550810886688723e+05   
-2.1432967032967033e-13   -1.2505635411223664e+05   
-2.1421245421245420e-13   -1.2451372674060139e+05   
-2.1409523809523808e-13   -1.2418701246348179e+05   
-2.1397802197802196e-13   -1.2418748964264560e+05   
-2.1386080586080584e-13   -1.2433975791639475e+05   
-2.1374358974358974e-13   -1.2433163763884389e+05   
-2.1362637362637362e-13   -1.2397578398659419e+05   
-2.1350915750915750e-13   -1.2336242699555289e+05   
-2.1339194139194137e-13   -1.2277878261293113e+05   
-2.1327472527472525e-13   -1.2246755286834980e+05   
-2.1315750915750915e-13   -1.2242814667824484e+05   
-2.1304029304029303e-13   -1.2242371320418525e+05   
-2.1292307692307691e-13   -1.2218266017939978e+05   
-2.1280586080586079e-13   -1.2162245040996205e+05   
-2.1268864468864466e-13   -1.2091015245499645e+05   
-2.1257142857142857e-13   -1.2031629969214012e+05   
-2.1245421245421244e-13   -1.1999151664682587e+05   
-2.1233699633699632e-13   -1.1985198849851402e+05   
-2.1221978021978020e-13   -1.1965921240488149e+05   
-2.1210256410256410e-13   -1.1921658343707937e+05   
-2.1198534798534798e-13   -1.1851928846307001e+05   
-2.1186813186813186e-13   -1.1774593656204201e+05   
-2.1175091575091574e-13   -1.1711256969504268e+05   
-2.1163369963369961e-13   -1.1670964630611686e+05   
-2.1151648351648349e-13   -1.1644123047638978e+05   
-2.1139926739926739e-13   -1.1610125280362237e+05   
-2.1128205128205127e-13   -1.1552576373862580e+05   
-2.1116483516483515e-13   -1.1471407938257928e+05   
-2.1104761904761905e-13   -1.1383454402952631e+05   
-2.1093040293040290e-13   -1.1310520018980229e+05   
-2.1081318681318681e-13   -1.1262690567708695e+05   
-2.1069597069597069e-13   -1.1229268786907646e+05   
-2.1057875457875456e-13   -1.1185669911021067e+05   
-2.1046153846153847e-13   -1.1112709798716266e+05   
-2.1034432234432234e-13   -1.1013381629032425e+05   
-2.1022710622710622e-13   -1.0912124311686063e+05   
-2.1010989010989010e-13   -1.0835262315199486e+05   
-2.0999267399267398e-13   -1.0788222036042466e+05   
-2.0987545787545788e-13   -1.0749659738401904e+05   
-2.0975824175824176e-13   -1.0688935956671412e+05   
-2.0964102564102563e-13   -1.0592578096370473e+05   
-2.0952380952380951e-13   -1.0476456478986135e+05   
-2.0940659340659339e-13   -1.0372388694327265e+05   
-2.0928937728937729e-13   -1.0300594280081516e+05   
-2.0917216117216117e-13   -1.0252261349585219e+05   
-2.0905494505494505e-13   -1.0197550317039948e+05   
-2.0893772893772893e-13   -1.0111686660791018e+05   
-2.0882051282051280e-13   -9.9959818026975845e+04   
-2.0870329670329671e-13   -9.8757206682846328e+04   
-2.0858608058608058e-13   -9.7776708186806485e+04   
-2.0846886446886446e-13   -9.7074646198047209e+04   
-2.0835164835164834e-13   -9.6461421065750415e+04   
-2.0823443223443222e-13   -9.5676283751191702e+04   
-2.0811721611721612e-13   -9.4609795744187781e+04   
-2.0800000000000000e-13   -9.3382717105334188e+04   
-2.0788278388278387e-13   -9.2225808960214170e+04   
-2.0776556776556775e-13   -9.1278778191246427e+04   
-2.0764835164835163e-13   -9.0485645005258135e+04   
-2.0753113553113553e-13   -8.9664625506982993e+04   
-2.0741391941391941e-13   -8.8672670730148995e+04   
-2.0729670329670329e-13   -8.7513635747657609e+04   
-2.0717948717948717e-13   -8.6309189941099452e+04   
-2.0706227106227104e-13   -8.5182010539749725e+04   
-2.0694505494505495e-13   -8.4164682986396292e+04   
-2.0682783882783882e-13   -8.3199553070497641e+04   
-2.0671062271062270e-13   -8.2202526792488556e+04   
-2.0659340659340658e-13   -8.1122389990171883e+04   
-2.0647619047619046e-13   -7.9958524200272645e+04   
-2.0635897435897436e-13   -7.8748116260619994e+04   
-2.0624175824175824e-13   -7.7545343413025941e+04   
-2.0612454212454212e-13   -7.6397038594273094e+04   
-2.0600732600732599e-13   -7.5313733514105552e+04   
-2.0589010989010987e-13   -7.4252879266882432e+04   
-2.0577289377289377e-13   -7.3139499431623874e+04   
-2.0565567765567765e-13   -7.1922150051172779e+04   
-2.0553846153846153e-13   -7.0621350706381141e+04   
-2.0542124542124541e-13   -6.9322092836440352e+04   
-2.0530402930402928e-13   -6.8107371146407371e+04   
-2.0518681318681319e-13   -6.6986189100193544e+04   
-2.0506959706959706e-13   -6.5880884409361985e+04   
-2.0495238095238094e-13   -6.4689519003490372e+04   
-2.0483516483516482e-13   -6.3372111753145931e+04   
-2.0471794871794870e-13   -6.1986187983621829e+04   
-2.0460073260073260e-13   -6.0640053020141713e+04   
-2.0448351648351648e-13   -5.9403222361607477e+04   
-2.0436630036630036e-13   -5.8249308919339259e+04   
-2.0424908424908423e-13   -5.7077663954269527e+04   
-2.0413186813186811e-13   -5.5794505345083882e+04   
-2.0401465201465201e-13   -5.4388148646448899e+04   
-2.0389743589743589e-13   -5.2939994475100008e+04   
-2.0378021978021977e-13   -5.1562686172115646e+04   
-2.0366300366300365e-13   -5.0311143176240577e+04   
-2.0354578754578752e-13   -4.9134185578937984e+04   
-2.0342857142857143e-13   -4.7908402010720951e+04   
-2.0331135531135530e-13   -4.6535321432030767e+04   
-2.0319413919413918e-13   -4.5028323207483561e+04   
-2.0307692307692306e-13   -4.3513216367120622e+04   
-2.0295970695970694e-13   -4.2129965575423528e+04   
-2.0284249084249084e-13   -4.0909792971931689e+04   
-2.0272527472527472e-13   -3.9735882203822774e+04   
-2.0260805860805860e-13   -3.8434343855997467e+04   
-2.0249084249084247e-13   -3.6926764389493539e+04   
-2.0237362637362635e-13   -3.5309512593942978e+04   
-2.0225641025641025e-13   -3.3779458901784048e+04   
-2.0213919413919413e-13   -3.2462667299412638e+04   
-2.0202197802197801e-13   -3.1297408348421119e+04   
-2.0190476190476189e-13   -3.0081020447506089e+04   
-2.0178754578754576e-13   -2.8644356044329790e+04   
-2.0167032967032967e-13   -2.7001360555849576e+04   
-2.0155311355311355e-13   -2.5341647365182303e+04   
-2.0143589743589742e-13   -2.3870962154923807e+04   
-2.0131868131868130e-13   -2.2635414162636644e+04   
-2.0120146520146518e-13   -2.1478806420261870e+04   
-2.0108424908424908e-13   -2.0170692475782511e+04   
-2.0096703296703296e-13   -1.8600217004977359e+04   
-2.0084981684981684e-13   -1.6873782615214321e+04   
-2.0073260073260071e-13   -1.5231088952792550e+04   
-2.0061538461538459e-13   -1.3845080237960288e+04   
-2.0049816849816849e-13   -1.2672911009384619e+04   
-2.0038095238095237e-13   -1.1487413506461329e+04   
-2.0026373626373625e-13   -1.0067002280391505e+04   
-2.0014652014652015e-13   -8.3841034561803663e+03   
-2.0002930402930401e-13   -6.6303054844128928e+03   
-1.9991208791208791e-13   -5.0558054316001862e+03   
-1.9979487179487179e-13   -3.7602155690058607e+03   
-1.9967765567765566e-13   -2.6115292171503920e+03   
-1.9956043956043957e-13   -1.3579672324351423e+03   
-1.9944322344322342e-13   1.6486374808897327e+02    
-1.9932600732600732e-13   1.9026884766198425e+03    
-1.9920879120879120e-13   3.6293239736014871e+03    
-1.9909157509157508e-13   5.1285928405641616e+03    
-1.9897435897435898e-13   6.3656778187071322e+03    
-1.9885714285714286e-13   7.5149689296067017e+03    
-1.9873992673992673e-13   8.8231796594013576e+03    
-1.9862271062271061e-13   1.0412973237219423e+04    
-1.9850549450549449e-13   1.2180932686260254e+04    
-1.9838827838827839e-13   1.3874852207615480e+04    
-1.9827106227106227e-13   1.5295137442274663e+04    
-1.9815384615384615e-13   1.6460796307623881e+04    
-1.9803663003663003e-13   1.7601003418447472e+04    
-1.9791941391941390e-13   1.8971184826018729e+04    
-1.9780219780219781e-13   2.0639950896704664e+04    
-1.9768498168498168e-13   2.2425352443155003e+04    
-1.9756776556776556e-13   2.4040943281562009e+04    
-1.9745054945054944e-13   2.5335711597389149e+04    
-1.9733333333333332e-13   2.6425743157021403e+04    
-1.9721611721611722e-13   2.7600217501858013e+04    
-1.9709890109890110e-13   2.9076088733069035e+04    
-1.9698168498168498e-13   3.0810915915841360e+04    
-1.9686446886446885e-13   3.2538309710209778e+04    
-1.9674725274725273e-13   3.3997779303358584e+04    
-1.9663003663003663e-13   3.5158692851431661e+04    
-1.9651282051282051e-13   3.6242282200997812e+04    
-1.9639560439560439e-13   3.7524887609402598e+04    
-1.9627838827838827e-13   3.9099038347102702e+04    
-1.9616117216117214e-13   4.0802154016826658e+04    
-1.9604395604395605e-13   4.2368275971007060e+04    
-1.9592673992673992e-13   4.3659938077037586e+04    
-1.9580952380952380e-13   4.4774717303021614e+04    
-1.9569230769230768e-13   4.5943789104912794e+04    
-1.9557509157509156e-13   4.7326958936835574e+04    
-1.9545787545787546e-13   4.8888445133442845e+04    
-1.9534065934065934e-13   5.0448828588757948e+04    
-1.9522344322344322e-13   5.1847475596258482e+04    
-1.9510622710622709e-13   5.3066567796543197e+04    
-1.9498901098901097e-13   5.4223231318248661e+04    
-1.9487179487179487e-13   5.5459254771738888e+04    
-1.9475457875457875e-13   5.6832228089815908e+04    
-1.9463736263736263e-13   5.8287946688752796e+04    
-1.9452014652014651e-13   5.9715990182893453e+04    
-1.9440293040293038e-13   6.1033155226989518e+04    
-1.9428571428571429e-13   6.2236157905821921e+04    
-1.9416849816849816e-13   6.3397018367495970e+04    
-1.9405128205128204e-13   6.4610037749746436e+04    
-1.9393406593406592e-13   6.5923968931730618e+04    
-1.9381684981684980e-13   6.7303686271502855e+04    
-1.9369963369963370e-13   6.8653448642075295e+04    
-1.9358241758241758e-13   6.9892566688923063e+04    
-1.9346520146520146e-13   7.1026008049305354e+04    
-1.9334798534798533e-13   7.2144494031484443e+04    
-1.9323076923076921e-13   7.3344901202326058e+04    
-1.9311355311355311e-13   7.4639850112209198e+04    
-1.9299633699633699e-13   7.5944766151218457e+04    
-1.9287912087912087e-13   7.7159712348820831e+04    
-1.9276190476190475e-13   7.8266966781426716e+04    
-1.9264468864468862e-13   7.9345584672156343e+04    
-1.9252747252747253e-13   8.0487851298793394e+04    
-1.9241025641025641e-13   8.1704624943758507e+04    
-1.9229304029304028e-13   8.2918168275034375e+04    
-1.9217582417582416e-13   8.4048182215077250e+04    
