#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         2.16429         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   -2.4930635669828573e+05   
-2.3988278388278389e-13   -2.5041200774271603e+05   
-2.3976556776556774e-13   -2.4329836918447984e+05   
-2.3964835164835165e-13   -2.3019912282777912e+05   
-2.3953113553113550e-13   -2.1542775319613839e+05   
-2.3941391941391940e-13   -2.0367607376978875e+05   
-2.3929670329670330e-13   -1.9831459534864267e+05   
-2.3917948717948716e-13   -2.0030550831208311e+05   
-2.3906227106227106e-13   -2.0803244070997831e+05   
-2.3894505494505491e-13   -2.1799129875957099e+05   
-2.3882783882783881e-13   -2.2602685607954374e+05   
-2.3871062271062272e-13   -2.2870126283323963e+05   
-2.3859340659340657e-13   -2.2440413136657589e+05   
-2.3847619047619047e-13   -2.1389443922970697e+05   
-2.3835897435897432e-13   -2.0008746353702300e+05   
-2.3824175824175823e-13   -1.8709489353398554e+05   
-2.3812454212454213e-13   -1.7878812941480489e+05   
-2.3800732600732598e-13   -1.7738577492278282e+05   
-2.3789010989010989e-13   -1.8261826244863111e+05   
-2.3777289377289374e-13   -1.9181751922653083e+05   
-2.3765567765567764e-13   -2.0089716282034112e+05   
-2.3753846153846154e-13   -2.0582676874327238e+05   
-2.3742124542124540e-13   -2.0403998461851131e+05   
-2.3730402930402930e-13   -1.9529465913469144e+05   
-2.3718681318681315e-13   -1.8173746932055318e+05   
-2.3706959706959705e-13   -1.6719147575752321e+05   
-2.3695238095238096e-13   -1.5590149858233277e+05   
-2.3683516483516481e-13   -1.5111259235804039e+05   
-2.3671794871794871e-13   -1.5391363084924774e+05   
-2.3660073260073256e-13   -1.6273496487128426e+05   
-2.3648351648351647e-13   -1.7372905957273176e+05   
-2.3636630036630037e-13   -1.8199772523795921e+05   
-2.3624908424908422e-13   -1.8332253565434006e+05   
-2.3613186813186813e-13   -1.7581431700854481e+05   
-2.3601465201465198e-13   -1.6083738691401272e+05   
-2.3589743589743588e-13   -1.4275242981124329e+05   
-2.3578021978021978e-13   -1.2743526567563767e+05   
