#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         1.99711         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   -3.2963812209345728e+04   
-2.3988278388278389e-13   -4.8771924304685075e+04   
-2.3976556776556774e-13   -6.4237308762505112e+04   
-2.3964835164835165e-13   -7.2448475087439394e+04   
-2.3953113553113550e-13   -6.9547692659495937e+04   
-2.3941391941391940e-13   -5.6252310794124642e+04   
-2.3929670329670330e-13   -3.7460414564246101e+04   
-2.3917948717948716e-13   -2.0152990003105315e+04   
-2.3906227106227106e-13   -1.0506737780041305e+04   
-2.3894505494505491e-13   -1.1434396601815946e+04   
-2.3882783882783881e-13   -2.1549244943119720e+04   
-2.3871062271062272e-13   -3.5909763004585511e+04   
-2.3859340659340657e-13   -4.8136778559150291e+04   
-2.3847619047619047e-13   -5.2960279408492555e+04   
-2.3835897435897432e-13   -4.8166975676506547e+04   
-2.3824175824175823e-13   -3.5263835841544096e+04   
-2.3812454212454213e-13   -1.8731312647811075e+04   
-2.3800732600732598e-13   -4.2514436723025583e+03   
-2.3789010989010989e-13   3.4059784332748291e+03    
-2.3777289377289374e-13   2.1060077213230593e+03    
-2.3765567765567764e-13   -6.8962418028210914e+03   
-2.3753846153846154e-13   -1.9432776190956873e+04   
-2.3742124542124540e-13   -2.9990110982316757e+04   
-2.3730402930402930e-13   -3.3820588201667844e+04   
-2.3718681318681315e-13   -2.8800449318038256e+04   
-2.3706959706959705e-13   -1.6282082642388910e+04   
-2.3695238095238096e-13   -5.6272778813755156e+02   
-2.3683516483516481e-13   1.2836404965277461e+04    
-2.3671794871794871e-13   1.9376267394347255e+04    
-2.3660073260073256e-13   1.7283302748704522e+04    
-2.3648351648351647e-13   8.1968105790102745e+03    
-2.3636630036630037e-13   -3.5450919472982368e+03   
-2.3624908424908422e-13   -1.2655144330269037e+04   
-2.3613186813186813e-13   -1.4968844754497037e+04   
-2.3601465201465198e-13   -9.0327964301260381e+03   
-2.3589743589743588e-13   3.3845466859595595e+03    
-2.3578021978021978e-13   1.8031971756996380e+04    
-2.3566300366300364e-13   2.9861250279439802e+04    
-2.3554578754578754e-13   3.4998055865348775e+04    
-2.3542857142857139e-13   3.2229210230525066e+04    
-2.3531135531135529e-13   2.3429568668779000e+04    
-2.3519413919413920e-13   1.2776459370112363e+04    
-2.3507692307692305e-13   5.0853889167068919e+03    
-2.3495970695970695e-13   3.9409397348680500e+03    
-2.3484249084249081e-13   1.0350418968810201e+04    
-2.3472527472527471e-13   2.2410966122318125e+04    
-2.3460805860805861e-13   3.6077008753883340e+04    
-2.3449084249084246e-13   4.6715117872064191e+04    
-2.3437362637362637e-13   5.0869815434888049e+04    
-2.3425641025641022e-13   4.7596827467484458e+04    
-2.3413919413919412e-13   3.8856996394551570e+04    
-2.3402197802197802e-13   2.8781306610678057e+04    
-2.3390476190476188e-13   2.2045126780314728e+04    
-2.3378754578754578e-13   2.1981007819456143e+04    
-2.3367032967032968e-13   2.9219761753808813e+04    
-2.3355311355311354e-13   4.1452482832490292e+04    
-2.3343589743589744e-13   5.4412713464917950e+04    
-2.3331868131868129e-13   6.3634483256255953e+04    
-2.3320146520146519e-13   6.6227844949682112e+04    
-2.3308424908424910e-13   6.1960396387481356e+04    
-2.3296703296703295e-13   5.3267218896390652e+04    
-2.3284981684981685e-13   4.4244571687098389e+04    
-2.3273260073260070e-13   3.9043016083166083e+04    
-2.3261538461538461e-13   4.0268143782583014e+04    
-2.3249816849816851e-13   4.7986380222899774e+04    
-2.3238095238095236e-13   5.9719931857549207e+04    
-2.3226373626373626e-13   7.1446450555271877e+04    
-2.3214652014652012e-13   7.9213013444591023e+04    
-2.3202930402930402e-13   8.0702083729856124e+04    
-2.3191208791208792e-13   7.6097741242439603e+04    
-2.3179487179487178e-13   6.7916326411969290e+04    
-2.3167765567765568e-13   5.9935269459485513e+04    
-2.3156043956043953e-13   5.5724925385589529e+04    
-2.3144322344322343e-13   5.7375408382136011e+04    
-2.3132600732600734e-13   6.4825858514992695e+04    
-2.3120879120879119e-13   7.5924431893722955e+04    
-2.3109157509157509e-13   8.7143287377119224e+04    
-2.3097435897435894e-13   9.4764052226068350e+04    
-2.3085714285714285e-13   9.6240891464053595e+04    
-2.3073992673992675e-13   9.1300122325421515e+04    
-2.3062271062271060e-13   8.2267932896584578e+04    
-2.3050549450549451e-13   7.3313979383822007e+04    
-2.3038827838827836e-13   6.8781207388343944e+04    
-2.3027106227106226e-13   7.1296094121107439e+04    
-2.3015384615384616e-13   8.0557939022411316e+04    
-2.3003663003663002e-13   9.3410176365580541e+04    
-2.2991941391941392e-13   1.0516387619699529e+05    
-2.2980219780219777e-13   1.1155571397153199e+05    
-2.2968498168498167e-13   1.1048953752337940e+05    
-2.2956776556776558e-13   1.0287791400623528e+05    
-2.2945054945054943e-13   9.2297978889566250e+04    
-2.2933333333333333e-13   8.3605785805814288e+04    
-2.2921611721611718e-13   8.1005491690399969e+04    
-2.2909890109890109e-13   8.6290412730682030e+04    
-2.2898168498168499e-13   9.7984551507682540e+04    
-2.2886446886446884e-13   1.1183092117373389e+05    
-2.2874725274725275e-13   1.2252444101155260e+05    
-2.2863003663003660e-13   1.2599164346774985e+05    
-2.2851282051282050e-13   1.2120112873541514e+05    
-2.2839560439560440e-13   1.1066157960253759e+05    
-2.2827838827838826e-13   9.9364800301268071e+04    
-2.2816117216117216e-13   9.2646533605022705e+04    
-2.2804395604395601e-13   9.3906906393489116e+04    
-2.2792673992673991e-13   1.0315973791176201e+05    
-2.2780952380952382e-13   1.1700593200378185e+05    
-2.2769230769230767e-13   1.3004282998399374e+05    
-2.2757509157509157e-13   1.3714848314529305e+05    
-2.2745787545787542e-13   1.3570480418313638e+05    
-2.2734065934065933e-13   1.2679368595971343e+05    
-2.2722344322344321e-13   1.1478350740297716e+05    
-2.2710622710622708e-13   1.0542230797076653e+05    
-2.2698901098901099e-13   1.0326988501914107e+05    
-2.2687179487179486e-13   1.0965515400884098e+05    
-2.2675457875457874e-13   1.2211387386378729e+05    
-2.2663736263736262e-13   1.3554853852466823e+05    
-2.2652014652014650e-13   1.4453728807888439e+05    
-2.2640293040293040e-13   1.4571826301460143e+05    
-2.2628571428571428e-13   1.3919939358078159e+05    
-2.2616849816849815e-13   1.2842104557252531e+05    
-2.2605128205128203e-13   1.1858029205522318e+05    
-2.2593406593406591e-13   1.1432744954337509e+05    
-2.2581684981684981e-13   1.1774393928487066e+05    
-2.2569963369963369e-13   1.2748726500138074e+05    
-2.2558241758241757e-13   1.3947509520788630e+05    
-2.2546520146520145e-13   1.4878138468997716e+05    
-2.2534798534798532e-13   1.5185513524409040e+05    
-2.2523076923076923e-13   1.4803219473509738e+05    
-2.2511355311355310e-13   1.3967392398239445e+05    
-2.2499633699633698e-13   1.3094688313315794e+05    
-2.2487912087912086e-13   1.2589561411941447e+05    
-2.2476190476190474e-13   1.2673068109238152e+05    
-2.2464468864468864e-13   1.3305350637297711e+05    
-2.2452747252747252e-13   1.4223267765975630e+05    
-2.2441025641025640e-13   1.5063503182132923e+05    
