#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         1.32842         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   2.0754092888671483e+05    
-2.3988278388278389e-13   2.0627488441071668e+05    
-2.3976556776556774e-13   2.0531292361573543e+05    
-2.3964835164835165e-13   2.0455799963290090e+05    
-2.3953113553113550e-13   2.0382485978589777e+05    
-2.3941391941391940e-13   2.0287044629100699e+05    
-2.3929670329670330e-13   2.0148412306035854e+05    
-2.3917948717948716e-13   1.9961456820420371e+05    
-2.3906227106227106e-13   1.9744793925251244e+05    
-2.3894505494505491e-13   1.9535580599063254e+05    
-2.3882783882783881e-13   1.9371167860636016e+05    
-2.3871062271062272e-13   1.9267200115699269e+05    
-2.3859340659340657e-13   1.9205594126565551e+05    
-2.3847619047619047e-13   1.9140936208052054e+05    
-2.3835897435897432e-13   1.9023449665450805e+05    
-2.3824175824175823e-13   1.8826974158560322e+05    
-2.3812454212454213e-13   1.8566497963777700e+05    
-2.3800732600732598e-13   1.8293888745160491e+05    
-2.3789010989010989e-13   1.8071451234334949e+05    
-2.3777289377289374e-13   1.7936121369515426e+05    
-2.3765567765567764e-13   1.7874997365309484e+05    
-2.3753846153846154e-13   1.7828909250688448e+05    
-2.3742124542124540e-13   1.7724821008705016e+05    
-2.3730402930402930e-13   1.7519100801337420e+05    
-2.3718681318681315e-13   1.7225116618541232e+05    
-2.3706959706959705e-13   1.6907236134144623e+05    
-2.3695238095238096e-13   1.6643993354019025e+05    
-2.3683516483516481e-13   1.6482253070523913e+05    
-2.3671794871794871e-13   1.6409545738404291e+05    
-2.3660073260073256e-13   1.6360738273878113e+05    
-2.3648351648351647e-13   1.6255155562780256e+05    
-2.3636630036630037e-13   1.6042904827798356e+05    
-2.3624908424908422e-13   1.5733920033170099e+05    
-2.3613186813186813e-13   1.5392808573670412e+05    
-2.3601465201465198e-13   1.5101861257915647e+05    
-2.3589743589743588e-13   1.4913168348009654e+05    
-2.3578021978021978e-13   1.4817953182971579e+05    
-2.3566300366300364e-13   1.4751866830408757e+05    
-2.3554578754578754e-13   1.4633537288634205e+05    
-2.3542857142857139e-13   1.4412963664351331e+05    
-2.3531135531135529e-13   1.4100060020232279e+05    
-2.3519413919413920e-13   1.3756484843736974e+05    
-2.3507692307692305e-13   1.3457300924010063e+05    
-2.3495970695970695e-13   1.3247119371901179e+05    
-2.3484249084249081e-13   1.3116794501226465e+05    
-2.3472527472527471e-13   1.3012310622823353e+05    
-2.3460805860805861e-13   1.2868042200291612e+05    
-2.3449084249084246e-13   1.2643907779835437e+05    
-2.3437362637362637e-13   1.2345742265978706e+05    
-2.3425641025641022e-13   1.2018860988703596e+05    
-2.3413919413919412e-13   1.1720038457206165e+05    
-2.3402197802197802e-13   1.1485005203592815e+05    
-2.3390476190476188e-13   1.1310405514891689e+05    
-2.3378754578754578e-13   1.1159553744534262e+05    
-2.3367032967032968e-13   1.0986357058976199e+05    
-2.3355311355311354e-13   1.0761509106092295e+05    
-2.3343589743589744e-13   1.0485857336143019e+05    
-2.3331868131868129e-13   1.0185601797403835e+05    
-2.3320146520146519e-13   9.8949514892795822e+04    
-2.3308424908424910e-13   9.6374520684691437e+04    
-2.3296703296703295e-13   9.4158243031247621e+04    
-2.3284981684981685e-13   9.2141682133913098e+04    
-2.3273260073260070e-13   9.0094144887731760e+04    
-2.3261538461538461e-13   8.7843513421031093e+04    
-2.3249816849816851e-13   8.5346985870042932e+04    
-2.3238095238095236e-13   8.2673679843831967e+04    
-2.3226373626373626e-13   7.9931216113523828e+04    
-2.3214652014652012e-13   7.7200524229025585e+04    
-2.3202930402930402e-13   7.4523947349839102e+04    
-2.3191208791208792e-13   7.1937483521059999e+04    
-2.3179487179487178e-13   6.9493977553893870e+04    
-2.3167765567765568e-13   6.7231162598521754e+04    
-2.3156043956043953e-13   6.5097377349573915e+04    
-2.3144322344322343e-13   6.2909580804860518e+04    
-2.3132600732600734e-13   6.0418644737792070e+04    
-2.3120879120879119e-13   5.7476303571879711e+04    
-2.3109157509157509e-13   5.4193755735939762e+04    
-2.3097435897435894e-13   5.0949280335954354e+04    
-2.3085714285714285e-13   4.8190060209546959e+04    
-2.3073992673992675e-13   4.6129562648016050e+04    
-2.3062271062271060e-13   4.4546760109519761e+04    
-2.3050549450549451e-13   4.2855397492435091e+04    
-2.3038827838827836e-13   4.0441519173866778e+04    
-2.3027106227106226e-13   3.7075206717786175e+04    
-2.3015384615384616e-13   3.3121859967667697e+04    
-2.3003663003663002e-13   2.9378517270212324e+04    
-2.2991941391941392e-13   2.6595701180928572e+04    
-2.2980219780219777e-13   2.4970893987267020e+04    
-2.2968498168498167e-13   2.3956693344248361e+04    
-2.2956776556776558e-13   2.2550860593909911e+04    
-2.2945054945054943e-13   1.9921139260373886e+04    
-2.2933333333333333e-13   1.5972015117718951e+04    
-2.2921611721611718e-13   1.1464422597838160e+04    
-2.2909890109890109e-13   7.5724685262784851e+03    
-2.2898168498168499e-13   5.1350420766524430e+03    
-2.2886446886446884e-13   4.0842394778636335e+03    
-2.2874725274725275e-13   3.4434140446926363e+03    
-2.2863003663003660e-13   1.9269720026922048e+03    
-2.2851282051282050e-13   -1.2280182323388115e+03   
-2.2839560439560440e-13   -5.7410964434089601e+03   
-2.2827838827838826e-13   -1.0437452862074022e+04   
-2.2816117216117216e-13   -1.3993414064453404e+04   
-2.2804395604395601e-13   -1.5803424116730106e+04   
-2.2792673992673991e-13   -1.6393702791259224e+04   
-2.2780952380952382e-13   -1.7092377182233966e+04   
-2.2769230769230767e-13   -1.9160319711153265e+04   
-2.2757509157509157e-13   -2.2958895750957094e+04   
-2.2745787545787542e-13   -2.7714881212355020e+04   
-2.2734065934065933e-13   -3.2039699558585231e+04   
-2.2722344322344321e-13   -3.4848805331841715e+04   
-2.2710622710622708e-13   -3.6063595523270065e+04   
-2.2698901098901099e-13   -3.6637159359868914e+04   
-2.2687179487179486e-13   -3.7904885921487759e+04   
-2.2675457875457874e-13   -4.0704864272231978e+04   
-2.2663736263736262e-13   -4.4850673334083433e+04   
-2.2652014652014650e-13   -4.9290714419189324e+04   
-2.2640293040293040e-13   -5.2826559652365038e+04   
-2.2628571428571428e-13   -5.4897600613887960e+04   
-2.2616849816849815e-13   -5.5912817320746166e+04   
-2.2605128205128203e-13   -5.6932672919723846e+04   
-2.2593406593406591e-13   -5.8945025679928665e+04   
-2.2581684981684981e-13   -6.2233413961611201e+04   
-2.2569963369963369e-13   -6.6242407805173178e+04   
-2.2558241758241757e-13   -6.9990966475148220e+04   
-2.2546520146520145e-13   -7.2727295639672986e+04   
-2.2534798534798532e-13   -7.4389929683758164e+04   
-2.2523076923076923e-13   -7.5597896101552426e+04   
-2.2511355311355310e-13   -7.7210176405572944e+04   
-2.2499633699633698e-13   -7.9762075665022916e+04   
-2.2487912087912086e-13   -8.3144382726711396e+04   
-2.2476190476190474e-13   -8.6716298948531825e+04   
-2.2464468864468864e-13   -8.9753946819899982e+04   
-2.2452747252747252e-13   -9.1922969922704826e+04   
-2.2441025641025640e-13   -9.3465728717061575e+04   
-2.2429304029304027e-13   -9.5001406363220289e+04   
-2.2417582417582415e-13   -9.7098451074540877e+04   
-2.2405860805860805e-13   -9.9913206904490682e+04   
-2.2394139194139193e-13   -1.0312021229342571e+05   
-2.2382417582417581e-13   -1.0615557161560118e+05   
-2.2370695970695969e-13   -1.0859699931462981e+05   
-2.2358974358974359e-13   -1.1042983202182002e+05   
-2.2347252747252747e-13   -1.1203210404261285e+05   
-2.2335531135531134e-13   -1.1389917166997684e+05   
-2.2323809523809522e-13   -1.1630277406372936e+05   
-2.2312087912087910e-13   -1.1912219485427938e+05   
-2.2300366300366300e-13   -1.2195826661669824e+05   
-2.2288644688644688e-13   -1.2443247152852338e+05   
