#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         3.37193         
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   2.3017765599644778e+05    
-2.3988278388278389e-13   2.5671412140783388e+05    
-2.3976556776556774e-13   2.6203065007335390e+05    
-2.3964835164835165e-13   2.4413183051632607e+05    
-2.3953113553113550e-13   2.0680975684605137e+05    
-2.3941391941391940e-13   1.5899706015831206e+05    
-2.3929670329670330e-13   1.1266826913135355e+05    
-2.3917948717948716e-13   7.9754079499736574e+04    
-2.3906227106227106e-13   6.8931071721017288e+04    
-2.3894505494505491e-13   8.3256743913462939e+04    
-2.3882783882783881e-13   1.1935450243114006e+05    
-2.3871062271062272e-13   1.6833277318427345e+05    
-2.3859340659340657e-13   2.1808908877629400e+05    
-2.3847619047619047e-13   2.5631368892280638e+05    
-2.3835897435897432e-13   2.7343257838015293e+05    
-2.3824175824175823e-13   2.6484779338776792e+05    
-2.3812454212454213e-13   2.3203730663073645e+05    
-2.3800732600732598e-13   1.8230892560514543e+05    
-2.3789010989010989e-13   1.2724988976423172e+05    
-2.3777289377289374e-13   8.0162934015359700e+04    
-2.3765567765567764e-13   5.2989334970970784e+04    
-2.3753846153846154e-13   5.3348919623201517e+04    
-2.3742124542124540e-13   8.2364586923215087e+04    
-2.3730402930402930e-13   1.3387960137101624e+05    
-2.3718681318681315e-13   1.9547755044788247e+05    
-2.3706959706959705e-13   2.5131895772930974e+05    
-2.3695238095238096e-13   2.8624257155591290e+05    
-2.3683516483516481e-13   2.9003435990858317e+05    
-2.3671794871794871e-13   2.6053281800462632e+05    
-2.3660073260073256e-13   2.0451162027474830e+05    
-2.3648351648351647e-13   1.3599871605488093e+05    
-2.3636630036630037e-13   7.2545745718991267e+04    
-2.3624908424908422e-13   3.0581431935883673e+04    
-2.3613186813186813e-13   2.1152226259342704e+04    
-2.3601465201465198e-13   4.7108005972053201e+04    
-2.3589743589743588e-13   1.0233114245764568e+05    
-2.3578021978021978e-13   1.7312838874844729e+05    
-2.3566300366300364e-13   2.4148294532947487e+05    
-2.3554578754578754e-13   2.8948534108189942e+05    
-2.3542857142857139e-13   3.0393762716699444e+05    
-2.3531135531135529e-13   2.7996037611958431e+05    
-2.3519413919413920e-13   2.2256893880147694e+05    
-2.3507692307692305e-13   1.4567435970903345e+05    
-2.3495970695970695e-13   6.8679734665522861e+04    
-2.3484249084249081e-13   1.1531343925846761e+04    
-2.3472527472527471e-13   -1.0492137928145557e+04   
-2.3460805860805861e-13   9.0885552074168609e+03    
-2.3449084249084246e-13   6.5974207811592962e+04    
-2.3437362637362637e-13   1.4584255968521381e+05    
-2.3425641025641022e-13   2.2778822396087338e+05    
-2.3413919413919412e-13   2.8970714749015705e+05    
-2.3402197802197802e-13   3.1427833559452096e+05    
-2.3390476190476188e-13   2.9388198481021769e+05    
-2.3378754578754578e-13   2.3296417475973754e+05    
-2.3367032967032968e-13   1.4704693052015681e+05    
-2.3355311355311354e-13   5.8592612288358694e+04    
-2.3343589743589744e-13   -9.0978070447154350e+03   
-2.3331868131868129e-13   -3.8196819221789374e+04   
-2.3320146520146519e-13   -2.1114257564092684e+04   
-2.3308424908424910e-13   3.7532559724104161e+04    
-2.3296703296703295e-13   1.2218108869235138e+05    
-2.3284981684981685e-13   2.1041272041963477e+05    
-2.3273260073260070e-13   2.7878259076244856e+05    
-2.3261538461538461e-13   3.0891042744416941e+05    
-2.3249816849816851e-13   2.9230467665424256e+05    
-2.3238095238095236e-13   2.3268759615120248e+05    
-2.3226373626373626e-13   1.4517166031598503e+05    
-2.3214652014652012e-13   5.2405043106088851e+04    
-2.3202930402930402e-13   -2.1392121777401746e+04   
-2.3191208791208792e-13   -5.6938934225612677e+04   
-2.3179487179487178e-13   -4.5139857897954578e+04   
-2.3167765567765568e-13   1.0451402006454877e+04    
-2.3156043956043953e-13   9.4659471023663747e+04    
-2.3144322344322343e-13   1.8486258989281909e+05    
-2.3132600732600734e-13   2.5706748645318334e+05    
-2.3120879120879119e-13   2.9218816664630768e+05    
-2.3109157509157509e-13   2.8091137806094193e+05    
-2.3097435897435894e-13   2.2599269008054610e+05    
-2.3085714285714285e-13   1.4147641671341532e+05    
-2.3073992673992675e-13   4.9044065809704203e+04    
-2.3062271062271060e-13   -2.7613716421111152e+04   
-2.3050549450549451e-13   -6.8970493329701058e+04   
-2.3038827838827836e-13   -6.4755200625847145e+04   
-2.3027106227106226e-13   -1.6599977280699350e+04   
-2.3015384615384616e-13   6.2442515750516017e+04    
-2.3003663003663002e-13   1.5134231907486831e+05    
-2.2991941391941392e-13   2.2655987412393387e+05    
-2.2980219780219777e-13   2.6812553353866632e+05    
-2.2968498168498167e-13   2.6480516082179360e+05    
-2.2956776556776558e-13   2.1705597026196064e+05    
-2.2945054945054943e-13   1.3698853047530921e+05    
-2.2933333333333333e-13   4.5265858106920205e+04    
-2.2921611721611718e-13   -3.4332065672385012e+04   
-2.2909890109890109e-13   -8.1264202500463492e+04   
-2.2898168498168499e-13   -8.3754358577685663e+04   
-2.2886446886446884e-13   -4.1921840235193013e+04   
-2.2874725274725275e-13   3.2357998393971448e+04    
-2.2863003663003660e-13   1.1877404402025157e+05    
-2.2851282051282050e-13   1.9409244746834223e+05    
-2.2839560439560440e-13   2.3832054931995418e+05    
-2.2827838827838826e-13   2.3988562688333954e+05    
-2.2816117216117216e-13   1.9851564756426975e+05    
-2.2804395604395601e-13   1.2512809114313027e+05    
-2.2792673992673991e-13   3.8802700420425914e+04    
-2.2780952380952382e-13   -3.8329962230314944e+04   
-2.2769230769230767e-13   -8.6902200029024971e+04   
-2.2757509157509157e-13   -9.5273539944190328e+04   
-2.2745787545787542e-13   -6.2369454381400414e+04   
-2.2734065934065933e-13   2.2632903255205401e+03    
-2.2722344322344321e-13   8.1098373787644217e+04    
-2.2710622710622708e-13   1.5322803185382689e+05    
-2.2698901098901099e-13   1.9974146808258377e+05    
-2.2687179487179486e-13   2.0854246186223975e+05    
-2.2675457875457874e-13   1.7739123124148470e+05    
-2.2663736263736262e-13   1.1437538929021444e+05    
-2.2652014652014650e-13   3.5673485781669893e+04    
-2.2640293040293040e-13   -3.8779866897553497e+04   
-2.2628571428571428e-13   -9.0519332081102562e+04   
-2.2616849816849815e-13   -1.0722786343408475e+05   
-2.2605128205128203e-13   -8.5662850626985804e+04   
-2.2593406593406591e-13   -3.2199834558967468e+04   
-2.2581684981684981e-13   3.8964317316496599e+04    
