#legend:                       ArgonShock      
#plabel:                       z               
#pscale:                       1.31262         
#pscale_str:                   $L_{NL}$        
#punit_str:                    m               
#pval:                         0.897484        
#title_str:                    z =             
#xcordID:                      T               
#xlabel:                       t               
#xscale:                       0               
#xscale_str:                   $t_{p}$         
#xunit_str:                    s               
#ycordID:                      E               
#ylabel:                       E               
#yscale:                       6.13698e+09     
#yscale_str:                   $E_{0}$         
#yunit_str:                    V/m             
-2.3999999999999999e-13   5.2512753779365048e+04    
-2.3988278388278389e-13   5.2126502158959047e+04    
-2.3976556776556774e-13   5.1540339814177394e+04    
-2.3964835164835165e-13   5.0749038006032279e+04    
-2.3953113553113550e-13   4.9912123718837771e+04    
-2.3941391941391940e-13   4.9206950927016209e+04    
-2.3929670329670330e-13   4.8680938565932025e+04    
-2.3917948717948716e-13   4.8227570914538854e+04    
-2.3906227106227106e-13   4.7691203765824241e+04    
-2.3894505494505491e-13   4.6997236338960021e+04    
-2.3882783882783881e-13   4.6198324061424195e+04    
-2.3871062271062272e-13   4.5413209551431195e+04    
-2.3859340659340657e-13   4.4725412147218034e+04    
-2.3847619047619047e-13   4.4128445520999674e+04    
-2.3835897435897432e-13   4.3549702581991201e+04    
-2.3824175824175823e-13   4.2916406478214012e+04    
-2.3812454212454213e-13   4.2204021091127986e+04    
-2.3800732600732598e-13   4.1438269111965121e+04    
-2.3789010989010989e-13   4.0665797746522447e+04    
-2.3777289377289374e-13   3.9924324435146184e+04    
-2.3765567765567764e-13   3.9228056008702813e+04    
-2.3753846153846154e-13   3.8565619155731096e+04    
-2.3742124542124540e-13   3.7905184983761515e+04    
-2.3730402930402930e-13   3.7207846861723854e+04    
-2.3718681318681315e-13   3.6449252591086457e+04    
-2.3706959706959705e-13   3.5639209194247524e+04    
-2.3695238095238096e-13   3.4822665143808990e+04    
-2.3683516483516481e-13   3.4054029386046263e+04    
-2.3671794871794871e-13   3.3357080353871301e+04    
-2.3660073260073256e-13   3.2699663322448778e+04    
-2.3648351648351647e-13   3.2009035601579038e+04    
-2.3636630036630037e-13   3.1225214347946530e+04    
-2.3624908424908422e-13   3.0354037334274628e+04    
-2.3613186813186813e-13   2.9472068476082091e+04    
-2.3601465201465198e-13   2.8669920383143319e+04    
-2.3589743589743588e-13   2.7975749801579630e+04    
-2.3578021978021978e-13   2.7325588114111135e+04    
-2.3566300366300364e-13   2.6611912749276951e+04    
-2.3554578754578754e-13   2.5773066338156688e+04    
-2.3542857142857139e-13   2.4846798010231807e+04    
-2.3531135531135529e-13   2.3940366108007707e+04    
-2.3519413919413920e-13   2.3142317410139611e+04    
-2.3507692307692305e-13   2.2450998441278956e+04    
-2.3495970695970695e-13   2.1778127315891117e+04    
-2.3484249084249081e-13   2.1020850626750991e+04    
-2.3472527472527471e-13   2.0141673613864859e+04    
-2.3460805860805861e-13   1.9194949752787426e+04    
-2.3449084249084246e-13   1.8283872813894126e+04    
-2.3437362637362637e-13   1.7482720104578581e+04    
-2.3425641025641022e-13   1.6780790602036781e+04    
-2.3413919413919412e-13   1.6088365543166250e+04    
-2.3402197802197802e-13   1.5303170000581744e+04    
-2.3390476190476188e-13   1.4391449542743607e+04    
-2.3378754578754578e-13   1.3420199835332631e+04    
-2.3367032967032968e-13   1.2507621964869773e+04    
-2.3355311355311354e-13   1.1725129269824176e+04    
-2.3343589743589744e-13   1.1033308690363025e+04    
-2.3331868131868129e-13   1.0313217426519021e+04    
-2.3320146520146519e-13   9.4703902804651661e+03    
-2.3308424908424910e-13   8.5179448969280074e+03    
-2.3296703296703295e-13   7.5613909441305605e+03    
-2.3284981684981685e-13   6.7008995867762287e+03    
-2.3273260073260070e-13   5.9448779742155166e+03    
-2.3261538461538461e-13   5.2131282335899004e+03    
-2.3249816849816851e-13   4.4175443169765795e+03    
-2.3238095238095236e-13   3.5374218299808704e+03    
-2.3226373626373626e-13   2.6226830122300307e+03    
